id,address,city,state,zip,longitude,latitude,state,county,tract
1320,420 N Washington St, Monroe City, MO,63456,-91.73195,39.655829,29,137,960100
1321,625 S 6th St, St Charles, MO,63301,-90.490679,38.779234,29,183,310501
1322,2660 Zumbehl Rd, St Charles, MO,63301,-90.535303,38.799537,29,183,310700
1323,2400 Zumbehl Rd, St Charles, MO,63301,-90.535444,38.794953,29,183,310700
1324,2670 Zumbehl Rd, St Charles, MO,63301,-90.5353,38.799838,29,183,310700
1325,3747 Harry S Truman Blvd, St Charles, MO,63301,-90.561224,38.796853,29,183,310802
1326,4800 Meadows Pkwy, Weldon Spring, MO,63304,-90.665336,38.708768,29,183,311103
1327,3450 Pheasant Meadow Dr, O'Fallon, MO,63368,-90.696811,38.745735,29,183,311124
1328,4470 Finney Ave, Saint Louis, MO,63113,-90.250139,38.653288,29,510,111200
1329,918 Union Blvd, Saint Louis, MO,63108,-90.272896,38.655119,29,510,112200
1330,5329 Columbia Ave, Saint Louis, MO,63139,-90.276697,38.611215,29,510,113500
1331,6020 Pernod Ave, Saint Louis, MO,63139,-90.294275,38.596811,29,510,114102
1332,5031 Potomac St, Saint Louis, MO,63139,-90.276317,38.597688,29,510,114200
1333,4300 Morganford Rd, Saint Louis, MO,63116,-90.26455,38.588777,29,510,115200
1334,5028 Morganford Rd, Saint Louis, MO,63116,-90.267439,38.580602,29,510,115400
1335,3112 Meramec St, Saint Louis, MO,63118,-90.238058,38.580128,29,510,115600
1336,2745 Meramec St, Saint Louis, MO,63118,-90.23211,38.579495,29,510,115700
1337,20794 US Hwy 61, Sikeston, MO,63801,-89.621457,36.98047,29,201,780400
1338,20794 US Hwy 61, Sikeston, MO,63801,-89.621457,36.98047,29,201,780400
1339,4035 State Highway 77, Benton, MO,63736,-89.545709,37.092039,29,201,781000
1340,4035 State Highway 77, Benton, MO,63736,-89.545709,37.092039,29,201,781000
1341,1016 State Hwy A, Benton, MO,63736,-89.563407,37.126381,29,201,781100
1342,230 W Front St, Sikeston, MO,63801,-89.591287,36.876449,29,201,781200
1343,3071 Highway 15, Shelbyville, MO,63469,-92.031466,39.836541,29,205,450100
1344,3071 Highway 15, Shelbyville, MO,63469,-92.031466,39.836541,29,205,450100
1345,725 Cleveland St, Paris, MO,65275,-92.006158,39.470305,29,137,960200
1346,309 S Thomas St, Madison, MO,65263,-92.214775,39.470952,29,137,960300
1347,309 S Thomas St, Madison, MO,65263,-92.214775,39.470952,29,137,960300
1348,11476 Route M, Madison, MO,65263,-92.279057,39.394793,29,137,960300
1349,300 Niedergerke Dr, Montgomery City, MO,63361,-91.497527,38.959997,29,139,970200
1350,817 N Harper St, Montgomery City, MO,63361,-91.513051,38.981185,29,139,970200
1351,394 N Highway 19, Montgomery City, MO,63361,-91.486817,38.955154,29,139,970200
1352,418 N Highway 19, Montgomery City, MO,63361,-91.487855,38.956351,29,139,970200
1353,106 Smith Rd, Jonesburg, MO,63351,-91.297348,38.851529,29,139,970400
1354,7370 Weldon Springs Rd, Dardenne Prairie, MO,63368,-90.722019,38.726964,29,183,311151
1355,7479 Mexico Rd, Saint Peters, MO,63376,-90.640567,38.788567,29,183,311312
1356,4047 Juniata St, Saint Louis, MO,63116,-90.25394,38.60188,29,510,116200
1357,3230 Hartford St, Saint Louis, MO,63118,-90.235949,38.600904,29,510,116500
1358,2900 S Grand Blvd, Saint Louis, MO,63118,-90.241839,38.604463,29,510,116500
1359,4221 Shaw Blvd, Saint Louis, MO,63110,-90.254175,38.616556,29,510,117200
1360,3942 Flad Ave, Saint Louis, MO,63110,-90.247039,38.61192,29,510,117200
1361,3815 Magnolia Ave, Saint Louis, MO,63110,-90.245378,38.607654,29,510,117400
1362,3815 Magnolia Ave, Saint Louis, MO,63110,-90.245378,38.607654,29,510,117400
1987,\N,\N,\N,\N,\N,\N,\N,\N,\N
1363,3815 Magnolia Ave, Saint Louis, MO,63110,-90.245378,38.607654,29,510,117400
1364,3412 Shenandoah Ave, Saint Louis, MO,63104,-90.236699,38.609323,29,510,117400
1365,4015 McPherson Ave, Saint Louis, MO,63108,-90.243142,38.640665,29,510,119300
1366,620 N Grand Blvd, Saint Louis, MO,63103,-90.231237,38.639384,29,510,121100
1367,1000 N Grand Blvd, Saint Louis, MO,63106,-90.229271,38.642338,29,510,121200
1368,2647 Ohio Ave, Saint Louis, MO,63118,-90.225516,38.604838,29,510,123100
1369,2050 Allen Ave, Saint Louis, MO,63104,-90.216058,38.610544,29,510,123200
1370,3641 Missouri Ave, Saint Louis, MO,63118,-90.224136,38.588833,29,510,124300
1371,3017 N 13th St, Saint Louis, MO,63107,-90.196463,38.653927,29,510,126600
1372,310 Church St, Oran, MO,63771,-89.65334,37.087726,29,201,780300
1373,310 Church St, Oran, MO,63771,-89.65334,37.087726,29,201,780300
1374,4154 Highway 36, Shelbina, MO,63468,-92.107006,39.709277,29,205,450200
1375,111 W College Ave, Shelbina, MO,63468,-92.042198,39.689359,29,205,450200
1376,481 N Bedford St, Puxico, MO,63960,-90.154186,36.952729,29,207,470200
1377,481 N Bedford St, Puxico, MO,63960,-90.154186,36.952729,29,207,470200
1378,481 N Bedford St, Puxico, MO,63960,-90.154186,36.952729,29,207,470200
1379,481 N Bedford St, Puxico, MO,63960,-90.154186,36.952729,29,207,470200
1380,505 Court St, Bloomfield, MO,63825,-89.932725,36.884947,29,207,470300
1381,24456 State Hwy 114, Essex, MO,63846,-89.831659,36.81655,29,207,470400
1382,24456 State Hwy 114, Essex, MO,63846,-89.831659,36.81655,29,207,470400
1383,701 N Oak St, Stover, MO,65078,-92.991883,38.446591,29,141,470200
1384,701 N Oak St, Stover, MO,65078,-92.991883,38.446591,29,141,470200
1385,913 W Newton St, Versailles, MO,65084,-92.858863,38.431534,29,141,470300
1386,913 W Newton St, Versailles, MO,65084,-92.858863,38.431534,29,141,470300
1387,913 W Newton St, Versailles, MO,65084,-92.858863,38.431534,29,141,470300
1388,913 W Newton St, Versailles, MO,65084,-92.858863,38.431534,29,141,470300
1389,610 Prince Ruppert Dr, O'Fallon, MO,63366,-90.690763,38.814005,29,183,311602
1390,201 Knaust Rd, Saint Peters, MO,63376,-90.675936,38.783929,29,183,311721
1391,200 Meriwether Lewis Dr, Dardenne Prairie, MO,63368,-90.721259,38.762232,29,183,311732
1392,1099 Mount Hope Ln, O'Fallon, MO,63366,-90.734093,38.838079,29,183,311801
1393,1550 Feise Rd, Dardenne Prairie, MO,63368,-90.753828,38.773524,29,183,311904
1394,310 US Hwy 61, New Madrid, MO,63869,-89.564855,36.576634,29,143,960300
1395,904 King Ave, Portageville, MO,63873,-89.699295,36.432799,29,143,960600
1396,904 King Ave, Portageville, MO,63873,-89.699295,36.432799,29,143,960600
1397,1420 Hale McGinty Dr, Neosho, MO,64850,-94.399992,36.848065,29,145,20200
1398,1111 Wornall St, Neosho, MO,64850,-94.382425,36.855857,29,145,20200
1399,2501 Mexico Rd, O Fallon, MO,63366,-90.792648,38.811673,29,183,312095
1400,1107 Peine Rd, Wentzville, MO,63385,-90.892309,38.837894,29,183,312097
1401,386 W MO 76, Reeds Spring, MO,65737,-93.382765,36.733958,29,209,90602
1402,300 Wolves Ln, Reeds Spring, MO,65737,-93.389861,36.730676,29,209,90602
1403,20277 MO 413, Reeds Spring, MO,65737,-93.381553,36.722466,29,209,90602
1404,175 Elementary Rd, Reeds Spring, MO,65737,-93.384183,36.731403,29,209,90602
1405,257 Elementary Rd, Reeds Spring, MO,65737,-93.384419,36.731064,29,209,90602
1406,21016 Main St, Reeds Spring, MO,65737,-93.383048,36.73313,29,209,90602
1407,306 N Main St, Newtown, MO,64667,-93.335175,40.377856,29,211,480200
1408,306 N Main St, Newtown, MO,64667,-93.335175,40.377856,29,211,480200
1409,373 S Market St, Milan, MO,63556,-93.125501,40.199461,29,211,480300
1410,373 S Market St, Milan, MO,63556,-93.125501,40.199461,29,211,480300
1411,373 S Market St, Milan, MO,63556,-93.125501,40.199461,29,211,480300
1412,1815 Saint Eugene St, Seneca, MO,64865,-94.603713,36.837081,29,145,20700
1413,1110 Neosho St, Seneca, MO,64865,-94.606636,36.837935,29,145,20700
1414,1817 Saint Eugene St, Seneca, MO,64865,-94.603715,36.837038,29,145,20700
1415,925 Oneida St, Seneca, MO,64865,-94.610768,36.839184,29,145,20700
1416,705 E Barnard St, Hopkins, MO,64461,-94.814555,40.550874,29,147,470100
1417,318 S Taylor St, Graham, MO,64455,-95.039744,40.199181,29,147,470200
1418,460 McMenamy Rd, Saint Peters, MO,63376,-90.628883,38.796385,29,183,312400
1419,S Beech St & E Burbank St, Appleton City, MO,64724,-94.023565,38.185397,29,185,480100
1420,76 SE Highway WW, Osceola, MO,64776,-93.70634,38.044941,29,185,480300
1421,76 SE Highway WW, Osceola, MO,64776,-93.70634,38.044941,29,185,480300
1422,4333 Goodfellow Blvd, Saint Louis, MO,63120,-90.268887,38.69191,29,510,126900
1423,37707 US Hwy 160, Rueter, MO,65744,-92.837725,36.595434,29,213,480402
1424,30227 US Hwy 136, Maryville, MO,64468,-94.806997,40.344627,29,147,470500
1425,126 S High School Ave, Ravenwood, MO,64479,-94.670161,40.351071,29,147,470500
1426,126 S High School Ave, Ravenwood, MO,64479,-94.670161,40.351071,29,147,470500
1427,1212 E Main St, Linn, MO,65051,-91.839434,38.477147,29,151,490200
1428,1212 E Main St, Linn, MO,65051,-91.839434,38.477147,29,151,490200
1429,7151 Raider Rd, Bonne Terre, MO,63628,-90.526655,37.906079,29,187,950101
1430,405 Hillcrest Dr, Bonne Terre, MO,63628,-90.534056,37.920224,29,187,950300
1431,1224 S 14th St, Saint Louis, MO,63104,-90.20489,38.617906,29,510,127400
1432,1301 Hogan St, Saint Louis, MO,63106,-90.202508,38.641071,29,510,127500
1433,1731 S Broadway, Saint Louis, MO,63104,-90.199841,38.608735,29,510,127600
1434,1731 S Broadway, Saint Louis, MO,63104,-90.199841,38.608735,29,510,127600
1435,2156 Russell Blvd, Saint Louis, MO,63104,-90.218847,38.610245,29,510,123300
1436,125 College Ave, Licking, MO,65542,-91.85718,37.49024,29,215,480100
1437,313 S Main St, Licking, MO,65542,-91.856905,37.496725,29,215,480100
1988,\N,\N,\N,\N,\N,\N,\N,\N,\N
1989,\N,\N,\N,\N,\N,\N,\N,\N,\N
1438,135 W Highway B, Raymondville, MO,65555,-91.838081,37.339787,29,215,480200
1439,10645 Plato Dr, Plato, MO,65552,-92.219889,37.503847,29,215,480300
1440,10645 Plato Dr, Plato, MO,65552,-92.219889,37.503847,29,215,480300
1441,102 School St, Wardell, MO,63879,-89.822376,36.351087,29,155,470100
1442,128 State Hwy A, Portageville, MO,63873,-89.707346,36.350013,29,155,470100
1443,708 S Fleming St, Farmington, MO,63640,-90.412849,37.771849,29,187,950800
1444,1040 Forster St, Farmington, MO,63640,-90.410945,37.774591,29,187,950800
1445,406 E Chestnut St, Desloge, MO,63601,-90.523631,37.871699,29,187,951100
1446,100 N Parkside St, Desloge, MO,63601,-90.531236,37.870757,29,187,951100
1447,1218 Shepley Dr, Saint Louis, MO,63137,-90.212378,38.757519,29,189,210200
1448,10242 Prince Dr, Saint Louis, MO,63136,-90.243248,38.756499,29,189,210501
1449,9801 Edgefield Dr, Moline Acres, MO,63136,-90.250597,38.746675,29,189,210502
1450,9800 Patricia Barkalow Dr, Moline Acres, MO,63137,-90.236673,38.745368,29,189,210600
1451,544 Wabash Ave, Kansas City, MO,64124,-94.552676,39.107058,29,95,1000
1452,6400 E 23rd St, Kansas City, MO,64129,-94.509153,39.083065,29,95,2100
1453,2830 Holmes St, Kansas City, MO,64109,-94.576398,39.075092,29,95,4300
1454,3400 Paseo Blvd, Kansas City, MO,64109,-94.56704,39.064853,29,95,5200
1455,4201 Indiana Ave, Kansas City, MO,64130,-94.544591,39.049659,29,95,6000
1456,216 E Leslie Ave, Walker, MO,64790,-94.23024,37.897313,29,217,950100
1457,836 South St, Warrenton, MO,63383,-91.130951,38.810556,29,219,820102
1458,326 College St, Perryville, MO,63775,-89.859844,37.720438,29,157,470400
1459,326 College St, Perryville, MO,63775,-89.859844,37.720438,29,157,470400
1460,326 College St, Perryville, MO,63775,-89.859844,37.720438,29,157,470400
1461,326 College St, Perryville, MO,63775,-89.859844,37.720438,29,157,470400
1462,16215 Highway H, Hughesville, MO,65334,-93.292913,38.842833,29,159,480100
1463,407 W Tuck St, Houstonia, MO,65333,-93.358771,38.897088,29,159,480100
1464,201 S Washington St, La Monte, MO,65337,-93.419584,38.772795,29,159,480200
1465,301 S Washington St, La Monte, MO,65337,-93.419623,38.772076,29,159,480200
1466,22675 Depot Rd, Sedalia, MO,65301,-93.335686,38.750738,29,159,480200
1467,2505 W 32nd St, Sedalia, MO,65301,-93.256635,38.684024,29,159,480200
1468,505 S Myrtle Ave, Smithton, MO,65350,-93.093234,38.679017,29,159,480400
1469,505 S Myrtle Ave, Smithton, MO,65350,-93.093234,38.679017,29,159,480400
1470,13750 Old Jamestown Rd, Black Jack, MO,63033,-90.254903,38.81037,29,189,210804
1471,11230 Old Halls Ferry Rd, Saint Louis, MO,63136,-90.263961,38.776813,29,189,210805
1472,11950 Old Halls Ferry Rd, Black Jack, MO,63033,-90.270733,38.788383,29,189,210806
1473,405 Jana Dr, Florissant, MO,63031,-90.319874,38.815308,29,189,210926
1474,4420 Vaile Ave, Florissant, MO,63034,-90.28781,38.838514,29,189,210927
1475,705 Waterford Dr, Florissant, MO,63033,-90.301558,38.789274,29,189,211000
1476,2800 Parker Rd, Florissant, MO,63033,-90.301722,38.795339,29,189,211000
1477,955 Derhake Rd, Florissant, MO,63033,-90.305973,38.780875,29,189,211101
1478,1700 Derhake Rd, Florissant, MO,63033,-90.293565,38.780708,29,189,211102
1479,1520 Derhake Rd, Florissant, MO,63033,-90.296381,38.780738,29,189,211102
1480,7220 N Lindbergh Blvd, Hazelwood, MO,63042,-90.355384,38.78354,29,189,211201
1481,975 Lindsay Ln, Florissant, MO,63031,-90.344237,38.805643,29,189,211301
1482,1830 Charbonier Rd, Florissant, MO,63031,-90.354998,38.806502,29,189,211331
1483,3301 E 75th St, Kansas City, MO,64132,-94.549105,38.990319,29,95,8900
1484,8111 Oak St, Kansas City, MO,64114,-94.58543,38.980858,29,95,9400
1485,9801 Grand Ave, Kansas City, MO,64114,-94.589113,38.949916,29,95,10002
1486,4900 Pittman Rd, Kansas City, MO,64133,-94.462286,39.033734,29,95,10600
1487,4400 Sterling Ave, Kansas City, MO,64133,-94.447988,39.040983,29,95,10702
1488,800 E Main St, Marthasville, MO,63357,-91.050683,38.627711,29,219,820202
1489,303 S Lead St, Potosi, MO,63664,-90.792783,37.937236,29,221,460300
1490,205 State Hwy P, Potosi, MO,63664,-90.777337,37.928019,29,221,460300
1491,1 Trojan Dr, Potosi, MO,63664,-90.79051,37.935243,29,221,460300
1492,1901 S New York Ave, Sedalia, MO,65301,-93.208973,38.693843,29,159,481000
1493,2205 S Ingram Ave, Sedalia, MO,65301,-93.22296,38.691649,29,159,481000
1494,314 S Jefferson St, St James, MO,65559,-91.613441,37.995926,29,161,890200
1495,900 Bulldog Run, Rolla, MO,65401,-91.767569,37.949902,29,161,890300
1496,1304 E 10th St, Rolla, MO,65401,-91.752215,37.951427,29,161,890300
1497,701 Wolf Pride Dr, Newburg, MO,65550,-91.899414,37.91906,29,161,890500
1498,701 Wolf Pride Dr, Newburg, MO,65550,-91.899414,37.91906,29,161,890500
1499,585 Coachway Ln, Hazelwood, MO,63042,-90.35924,38.790751,29,189,211332
1500,7350 Howdershell Rd, Hazelwood, MO,63042,-90.3699,38.796087,29,189,211332
1501,2015 Mullanphy Ln, Florissant, MO,63031,-90.348704,38.815363,29,189,211334
1502,1605 Shackelford Rd, Florissant, MO,63031,-90.344271,38.817055,29,189,211334
1503,1825 Crown Point Dr, Saint Louis, MO,63136,-90.2688,38.756808,29,189,211802
1504,1910 Exuma Dr, Saint Louis, MO,63136,-90.265088,38.741915,29,189,211900
1505,9865 Winkler Dr, Saint Louis, MO,63136,-90.264353,38.747786,29,189,211900
1506,8850 Cozens Ave, Saint Louis, MO,63136,-90.256123,38.728113,29,189,212001
1507,8831 Cozens Ave, Saint Louis, MO,63136,-90.256942,38.727772,29,189,212001
1508,8920 Cozens Ave, Saint Louis, MO,63136,-90.252965,38.729569,29,189,212001
1509,4315 Cardwell Dr, Saint Louis, MO,63121,-90.29417,38.709299,29,189,212300
1510,685 January Ave, Saint Louis, MO,63135,-90.313878,38.753043,29,189,212600
1511,401 Powell Ave, Saint Louis, MO,63135,-90.300044,38.7568,29,189,212600
1512,2601 N Liberty St, Independence, MO,64050,-94.415974,39.125476,29,95,11300
1990,\N,\N,\N,\N,\N,\N,\N,\N,\N
1513,1525 N Noland Rd, Independence, MO,64050,-94.412442,39.107285,29,95,11300
1514,1656 S Speck Rd, Independence, MO,64057,-94.362165,39.085382,29,95,11401
1515,509 Jennings Rd, Independence, MO,64056,-94.374668,39.112379,29,95,11406
1516,2437 S Hardy Ave, Independence, MO,64052,-94.455559,39.077998,29,95,11900
1517,6019 Blue Ridge Blvd, Kansas City, MO,64133,-94.460721,39.013767,29,95,12501
1518,10601 E 59th St, Kansas City, MO,64133,-94.456564,39.015486,29,95,12502
1519,6325 Hunter St, Kansas City, MO,64133,-94.477849,39.008962,29,95,12600
1520,8211 Sterling Ave, Kansas City, MO,64138,-94.450947,38.973359,29,95,12802
1521,10900 Marsh Ave, Kansas City, MO,64134,-94.494102,38.925914,29,95,13203
1522,301 Rumsey St, Niangua, MO,65713,-92.832198,37.392338,29,225,470101
1523,301 Rumsey St, Niangua, MO,65713,-92.832198,37.392338,29,225,470101
1524,370 State Hwy DD, Marshfield, MO,65706,-92.901811,37.337313,29,225,470201
1525,660 N Locust St, Marshfield, MO,65706,-92.898666,37.345214,29,225,470201
1526,180 State Hwy DD, Marshfield, MO,65706,-92.90493,37.337348,29,225,470201
1527,306 S Mill St, Rogersville, MO,65742,-93.056961,37.112646,29,225,470301
1528,17790 State Rte M, Edgar Springs, MO,65462,-91.889597,37.717698,29,161,890600
1529,1111 Soest Rd, Rolla, MO,65401,-91.753359,37.944323,29,161,890900
1530,1360 Soest Rd, Rolla, MO,65401,-91.748997,37.94421,29,161,890900
1531,500 Forum Dr, Rolla, MO,65401,-91.748074,37.944466,29,161,890900
1532,500 Haley Ave, Louisiana, MO,63353,-91.069539,39.440654,29,163,460100
1533,3321 Georgia St, Louisiana, MO,63353,-91.070402,39.433696,29,163,460100
1534,3321 Georgia St, Louisiana, MO,63353,-91.070402,39.433696,29,163,460100
1535,201 Brotherton Ln, Saint Louis, MO,63135,-90.305508,38.731488,29,189,212700
1536,3199 Parkwood Ln, Maryland Heights, MO,63043,-90.434314,38.737083,29,189,213202
1537,195 Fee Fee Rd, Maryland Heights, MO,63043,-90.424806,38.716401,29,189,213202
1538,4301 Edmundson Rd, Saint Louis, MO,63134,-90.365364,38.730929,29,189,213300
1539,3510 Woodson Rd, Saint Louis, MO,63114,-90.359273,38.717777,29,189,213500
1540,7837 Natural Bridge Rd, Saint Louis, MO,63121,-90.307125,38.707368,29,189,213700
1541,6701 Saint Charles Rock Rd, Saint Louis, MO,63133,-90.297345,38.681742,29,189,213700
1542,7855 Natural Bridge Rd, Saint Louis, MO,63121,-90.30766,38.707436,29,189,213700
1543,6347 Plymouth Ave, Saint Louis, MO,63133,-90.296216,38.668744,29,189,213900
1544,11600 Food Ln, Kansas City, MO,64134,-94.505457,38.913515,29,95,13208
1545,8925 Longview Rd, Kansas City, MO,64134,-94.485373,38.915522,29,95,13208
1546,7010 E 136th St, Grandview, MO,64030,-94.513011,38.877735,29,95,13313
1547,201 E 133rd St, Kansas City, MO,64145,-94.59279,38.886376,29,95,13405
1548,2600 SW Ward Rd, Lees Summit, MO,64082,-94.397694,38.872088,29,95,13504
1549,1001 SW Longview Park Dr, Lees Summit, MO,64081,-94.451256,38.904653,29,95,13612
1550,525 SE 2nd St, Lees Summit, MO,64063,-94.368531,38.915891,29,95,13703
1551,110 SE Green St, Lees Summit, MO,64063,-94.376593,38.915851,29,95,13703
1552,400 SE Blue Pkwy, Lees Summit, MO,64063,-94.368254,38.903201,29,95,13703
1553,600 SE Miller St, Lees Summit, MO,64063,-94.374618,38.907833,29,95,13703
1554,600 N Bynum Rd, Lone Jack, MO,64070,-94.170988,38.880754,29,95,13902
1555,313 S Bynum Rd, Lone Jack, MO,64070,-94.173464,38.865452,29,95,13902
1556,201 W Lone Jack Lees Summit Rd, Lone Jack, MO,64070,-94.175737,38.872101,29,95,13902
1557,80 Elm Tree Rd, Moscow Mills, MO,63362,-90.928528,38.939686,29,113,810303
1558,101 W Crandall St, Meadville, MO,64659,-93.302109,39.788249,29,115,490200
1559,101 W Crandall St, Meadville, MO,64659,-93.302109,39.788249,29,115,490200
1560,314 E Santa Fe Ave, Marceline, MO,64658,-92.945255,39.715191,29,115,490500
1561,314 E Santa Fe Ave, Marceline, MO,64658,-92.945255,39.715191,29,115,490500
1562,902 Independence Dr, Bowling Green, MO,63334,-91.196691,39.331687,29,163,460400
1563,430 Vo Tech Rd, Eolia, MO,63344,-91.019687,39.244913,29,163,460500
1564,4500 NW River Park Dr, Riverside, MO,64150,-94.633992,39.17444,29,165,30101
1565,6720 NW 64th St, Parkville, MO,64151,-94.659417,39.210679,29,165,30103
1566,6501 NW 72nd St, Platte Woods, MO,64151,-94.654812,39.225094,29,165,30103
1567,7642 N Green Hills Rd, Kansas City, MO,64151,-94.631188,39.232895,29,165,30207
1568,7701 NW Barry Rd, Kansas City, MO,64153,-94.671369,39.246878,29,165,30209
1569,8101 NW Belvidere Pkwy, Kansas City, MO,64152,-94.672474,39.232477,29,165,30209
1570,1836 Dyer Ave, Saint Louis, MO,63114,-90.384086,38.692934,29,189,214602
1571,2634 Sims Ave, Saint Louis, MO,63114,-90.376837,38.706793,29,189,214700
1572,11097 Saint Charles Rock Rd, Bridgeton, MO,63074,-90.39732,38.736741,29,189,214800
1573,3721 Saint Bridget Ln, St Ann, MO,63074,-90.387912,38.727525,29,189,214800
1574,12860 Fee Fee Rd, Saint Louis, MO,63146,-90.470398,38.690601,29,189,215103
1575,224 River Valley Dr, Chesterfield, MO,63017,-90.504195,38.683348,29,189,215105
1576,1751 McKelvey Rd, Maryland Heights, MO,63043,-90.455704,38.709785,29,189,215142
1577,2497 Creve Coeur Mill Rd, Maryland Heights, MO,63043,-90.45376,38.740049,29,189,215143
1578,2905 Rose Acres Ln, Maryland Heights, MO,63043,-90.457347,38.736734,29,189,215143
1579,15399 Appalachian Trl, Chesterfield, MO,63017,-90.539684,38.656966,29,189,215232
1580,800 NE Blackwell Pkwy, Lees Summit, MO,64086,-94.318425,38.926152,29,95,13916
1581,501 SE 12th St, Oak Grove, MO,64075,-94.123354,39.004543,29,95,14005
1582,401 SE 12th St, Oak Grove, MO,64075,-94.124909,39.00464,29,95,14005
1583,500 SE 17th St, Oak Grove, MO,64075,-94.124736,38.999191,29,95,14005
1584,605 SE 12th St, Oak Grove, MO,64075,-94.122002,39.004413,29,95,14005
1585,144 E McQuerry Rd, Grain Valley, MO,64029,-94.193968,39.02126,29,95,14007
1586,201 NE Sunnyside School Rd, Blue Springs, MO,64014,-94.258708,39.014071,29,95,14101
1587,27600 Colborn Rd, Lees Summit, MO,64086,-94.26125,38.943617,29,95,14112
1588,900 SW Bishop Dr, Blue Springs, MO,64015,-94.277575,38.985977,29,95,14114
1589,205 Waite St, Chula, MO,64635,-93.482062,39.920082,29,117,480100
1590,1801 Branch St, Platte City, MO,64079,-94.768959,39.356477,29,165,30500
1591,1601 Branch St, Platte City, MO,64079,-94.769445,39.35754,29,165,30500
1592,1501 Branch St, Platte City, MO,64079,-94.770294,39.360441,29,165,30500
1593,1009 2nd St, Platte City, MO,64079,-94.780827,39.35917,29,165,30500
1594,300 Scout St, Camden Point, MO,64018,-94.745478,39.449709,29,165,30600
1595,900 Lewis St, Edgerton, MO,64444,-94.636468,39.50569,29,165,30600
1596,212 W 6th St, Dearborn, MO,64439,-94.771511,39.524635,29,165,30600
1597,212 W 6th St, Dearborn, MO,64439,-94.771511,39.524635,29,165,30600
1598,212 W 6th St, Dearborn, MO,64439,-94.771511,39.524635,29,165,30600
1599,300 N Oak St, Humansville, MO,65674,-93.574262,37.797825,29,167,960100
1600,311 W McCurry St, Pleasant Hope, MO,65725,-93.281709,37.456101,29,167,960300
1601,515 W McCurry St, Pleasant Hope, MO,65725,-93.281638,37.458476,29,167,960300
1602,303 N Main St, Pleasant Hope, MO,65725,-93.272953,37.464572,29,167,960300
1603,5309 S Main Ave, Morrisville, MO,65710,-93.427941,37.481436,29,167,960400
1604,5309 S Main Ave, Morrisville, MO,65710,-93.427941,37.481436,29,167,960400
1605,5309 S Main Ave, Morrisville, MO,65710,-93.427941,37.481436,29,167,960400
1606,1201 S Warson Rd, Saint Louis, MO,63124,-90.395894,38.63893,29,189,215400
1607,9701 Conway Rd, Saint Louis, MO,63124,-90.387185,38.639992,29,189,215400
1608,9060 Ladue Rd, Saint Louis, MO,63124,-90.362561,38.653368,29,189,215400
1609,9661 Old Bonhomme Rd, Saint Louis, MO,63132,-90.389396,38.668469,29,189,215500
1610,737 Kingsland Ave, Saint Louis, MO,63130,-90.308251,38.659597,29,189,216100
1611,7400 Balson Ave, Saint Louis, MO,63130,-90.32875,38.664109,29,189,216200
1612,6345 Northwood Ave, Saint Louis, MO,63105,-90.306515,38.63875,29,189,216300
1613,400 S Meramec Ave, Saint Louis, MO,63105,-90.340415,38.644337,29,189,216400
1614,501 S Brentwood Blvd, Saint Louis, MO,63105,-90.342777,38.644616,29,189,216500
1615,1800 Princeton Pl, Richmond Heights, MO,63117,-90.315077,38.622958,29,189,216800
1616,2801 Oakland Ave, Saint Louis, MO,63143,-90.326216,38.611881,29,189,217000
1617,8636 Litzsinger Rd, Saint Louis, MO,63144,-90.343106,38.616962,29,189,217300
1618,111 NE Roanoke Dr, Blue Springs, MO,64014,-94.259776,39.045153,29,95,14904
1619,7550 MacKenzie Rd, Saint Louis, MO,63123,-90.319562,38.57351,29,189,219800
1620,318 Sulphur St, Noel, MO,64854,-94.485727,36.540832,29,119,70300
1621,14762 W State Highway 90, Noel, MO,64854,-94.513276,36.549158,29,119,70300
1622,201 W Moore St, La Plata, MO,63549,-92.4926,40.023502,29,121,960100
1623,201 W Moore St, La Plata, MO,63549,-92.4926,40.023502,29,121,960100
1624,702 N Missouri St, Macon, MO,63552,-92.465006,39.744871,29,121,960400
1625,702 N Missouri St, Macon, MO,63552,-92.465006,39.744871,29,121,960400
1626,702 N Missouri St, Macon, MO,63552,-92.465006,39.744871,29,121,960400
1627,702 N Missouri St, Macon, MO,63552,-92.465006,39.744871,29,121,960400
1628,1619 E 24th Ter, Kansas City, MO,64108,-94.563558,39.082227,29,95,16200
1629,2122 Audrain Road 557, Vandalia, MO,63382,-91.514726,39.306102,29,7,950100
1630,1101 E US 54, Vandalia, MO,63382,-91.471651,39.31636,29,7,950100
1631,1101 E US 54, Vandalia, MO,63382,-91.471651,39.31636,29,7,950100
1632,1101 E US 54, Vandalia, MO,63382,-91.471651,39.31636,29,7,950100
1633,1410 Hinkson Ave, Columbia, MO,65201,-92.319831,38.956589,29,19,200
1634,10 E Broadway, Columbia, MO,65203,-92.338706,38.951522,29,19,600
1635,319 West Blvd N, Columbia, MO,65203,-92.352846,38.9577,29,19,700
1636,9327 Highway 51, Broseley, MO,63932,-90.24264,36.67642,29,23,950600
1637,1506 NW Englewood Rd, Kansas City, MO,64118,-94.595517,39.195854,29,47,21204
1638,423 N Chestnut St, Cameron, MO,64429,-94.238326,39.742568,29,49,960100
1639,812 Saint Marys Blvd, Jefferson City, MO,65109,-92.185394,38.579667,29,51,10600
